q_idx,tag_ok_ave,tag_ok_any,pass_rate,pass@1,pass@2,pass@4,pass@8,len_min,len_max,len_mean,len_std,entropy_mean,entropy_std,entropy_max,entropy_p95
126,0.875,1,0.125,0,0,1,1,96,200,129.25,31.948200262299597,0.5595703125,1.189453125,13.1484375,3.0717773437499933
127,1.0,1,0.875,1,1,1,1,45,115,72.0,20.5851888502389,0.392333984375,0.9921875,10.34375,2.3387695312499988
128,1.0,1,0.875,1,1,1,1,52,106,84.25,18.280795934531955,0.26025390625,0.86083984375,7.19140625,1.5615234375
129,1.0,1,1.0,1,1,1,1,65,107,75.25,12.725466592624413,0.36083984375,1.0302734375,7.6484375,2.3494140625000006
130,1.0,1,1.0,1,1,1,1,55,108,84.375,16.999540434964704,0.348876953125,0.9462890625,9.6328125,2.0185546875
131,1.0,1,0.875,1,1,1,1,72,177,132.5,33.637776383108324,0.2349853515625,0.67822265625,6.94921875,1.594482421875
132,0.875,1,0.0,0,0,0,0,88,200,122.25,33.799963017731244,0.4951171875,1.421875,17.671875,3.466406249999998
133,0.125,1,0.0,0,0,0,0,109,200,188.625,30.095421163359717,0.34423828125,1.0263671875,9.7890625,2.088476562499998
134,1.0,1,1.0,1,1,1,1,31,93,43.375,19.25446376817594,0.427001953125,1.228515625,8.3828125,2.150390625
135,1.0,1,0.625,1,1,1,1,47,125,77.125,21.368420039862563,0.55078125,1.3291015625,15.640625,2.7683593749999997
136,1.0,1,0.75,1,1,1,1,54,155,105.0,35.53519382246282,0.400146484375,0.90234375,8.65625,2.2087890624999997
137,0.875,1,0.25,0,0,1,1,94,200,142.125,36.38144272840207,0.338134765625,0.8984375,10.484375,2.39169921875
138,1.0,1,1.0,1,1,1,1,45,74,61.25,8.166241485530538,0.46142578125,1.287109375,10.75,3.343847656250002
139,1.0,1,0.75,1,1,1,1,30,93,63.75,18.491552125227347,0.56591796875,1.4228515625,12.3046875,3.45703125
140,1.0,1,1.0,1,1,1,1,94,186,144.5,27.85677655436824,0.3505859375,1.021484375,7.88671875,2.3828125
141,1.0,1,0.875,1,1,1,1,38,106,74.375,22.6325954101601,0.53955078125,1.212890625,12.0078125,3.0210937499999986
142,1.0,1,1.0,1,1,1,1,66,123,83.875,17.91952496580197,0.294189453125,0.8916015625,12.6796875,1.5825683593749966
143,1.0,1,1.0,1,1,1,1,67,105,83.625,12.83488897497754,0.3544921875,0.9296875,7.64453125,2.119335937499992
144,1.0,1,1.0,1,1,1,1,31,107,70.75,27.652983564165368,0.329833984375,0.9609375,8.3125,1.8621093749999997
145,1.0,1,1.0,1,1,1,1,41,106,78.125,19.496393897333938,0.2288818359375,0.8447265625,6.3671875,1.5300781249999997
146,1.0,1,0.0,0,0,0,0,93,167,126.0,18.75499933351105,0.537109375,1.1826171875,11.6015625,2.9015625
147,1.0,1,0.875,1,1,1,1,50,118,87.0,22.93468988235943,0.322021484375,0.9267578125,7.59375,2.158203125
148,1.0,1,0.625,0,0,1,1,85,148,116.375,22.604963503620173,0.233642578125,0.783203125,10.75,1.427490234375
149,0.875,1,0.625,1,1,1,1,111,200,144.25,26.29519918159967,0.298828125,1.0048828125,12.15625,1.7431640625
150,1.0,1,1.0,1,1,1,1,63,97,84.875,12.077225467796815,0.2244873046875,0.72509765625,6.74609375,1.40087890625
151,1.0,1,0.75,0,1,1,1,54,162,77.75,32.541319887183434,0.411376953125,0.95166015625,6.69921875,2.621679687499999
152,1.0,1,1.0,1,1,1,1,79,132,97.75,14.402690720834077,0.25634765625,0.7548828125,7.01953125,1.6507812499999985
153,1.0,1,0.875,1,1,1,1,46,99,73.5,18.76832437912346,0.478515625,1.248046875,12.53125,2.17314453125
154,1.0,1,0.75,1,1,1,1,71,142,115.5,21.418449990603897,0.35009765625,0.98388671875,8.796875,2.0634765625
155,1.0,1,0.875,1,1,1,1,23,62,46.375,14.185710239533304,0.2451171875,0.74609375,5.8515625,1.7062499999999998
156,1.0,1,0.375,0,0,1,1,75,177,129.375,32.71443679784202,0.315673828125,0.9873046875,14.03125,2.158203125
157,1.0,1,1.0,1,1,1,1,62,104,78.125,16.166612972419426,0.42919921875,1.5126953125,12.109375,2.0335937499999996
158,1.0,1,0.75,1,1,1,1,84,115,98.25,10.304731922762475,0.316162109375,0.84423828125,7.90234375,1.9082031249999993
159,1.0,1,1.0,1,1,1,1,60,97,72.625,12.648492993238364,0.19921875,0.599609375,7.640625,1.3130859374999997
160,1.0,1,1.0,1,1,1,1,59,99,79.375,10.965143637910085,0.301025390625,0.9052734375,9.6015625,2.005126953125
161,1.0,1,1.0,1,1,1,1,57,100,73.375,15.418637261444346,0.316162109375,0.85791015625,8.640625,2.140039062499999
162,1.0,1,1.0,1,1,1,1,40,76,62.25,10.449282272003183,0.446533203125,0.94970703125,7.4609375,2.607421875
163,1.0,1,0.875,1,1,1,1,63,160,110.75,26.465779792025778,0.28076171875,0.84423828125,8.5703125,1.7738281249999996
164,1.0,1,1.0,1,1,1,1,45,72,63.125,10.856305771301765,0.26953125,0.74462890625,6.54296875,1.6259765625
165,1.0,1,1.0,1,1,1,1,51,99,65.375,13.882880644880586,0.284912109375,0.78759765625,8.4609375,1.6037109375000005
166,0.875,1,0.75,1,1,1,1,70,200,115.625,35.64736140305479,0.35400390625,0.9970703125,9.1640625,2.182421874999997
167,1.0,1,0.0,0,0,0,0,52,153,85.375,35.1743425667062,0.410888671875,1.0888671875,7.7890625,2.2685546874999996
168,1.0,1,1.0,1,1,1,1,35,129,70.875,31.454083598159396,0.3388671875,0.9599609375,8.8125,2.134521484375
169,1.0,1,0.0,0,0,0,0,58,144,91.125,32.14979587804563,0.5712890625,1.240234375,9.21875,3.10322265625
170,1.0,1,1.0,1,1,1,1,37,66,49.75,11.288821904875636,0.417724609375,0.86962890625,5.54296875,2.448242187499994
171,1.0,1,0.75,1,1,1,1,54,85,77.125,9.306415797717186,0.36083984375,1.1923828125,11.0703125,2.142578125
172,1.0,1,0.875,1,1,1,1,64,106,83.875,12.474348680392096,0.272705078125,0.9140625,7.390625,1.751220703125
173,1.0,1,0.625,1,1,1,1,56,102,69.125,13.64219098972009,0.62890625,1.34765625,11.3515625,3.22265625
174,1.0,1,0.125,0,0,0,1,104,173,129.375,19.47394092113869,0.345947265625,0.94482421875,11.5078125,2.070312499999999
175,1.0,1,0.625,1,1,1,1,72,145,126.125,21.968372151800416,0.489501953125,1.1611328125,9.875,2.783593749999999
176,1.0,1,0.0,0,0,0,0,55,140,85.125,27.3378743687215,0.287109375,0.76171875,7.36328125,1.617919921875
177,1.0,1,0.0,0,0,0,0,57,69,63.375,4.240798863421843,0.36865234375,1.0244140625,9.4375,2.0072265624999934
178,1.0,1,1.0,1,1,1,1,42,75,63.75,13.5531361684298,0.27587890625,0.8662109375,7.73828125,1.7381347656250004
179,0.875,1,0.0,0,0,0,0,93,200,138.375,34.241559178869174,0.374755859375,0.96240234375,9.6484375,2.2401367187499974
180,1.0,1,1.0,1,1,1,1,50,65,61.25,4.656984002549289,0.34423828125,1.0576171875,7.86328125,1.9777343749999943
181,1.0,1,0.0,0,0,0,0,62,129,92.125,20.22645235823623,0.4384765625,1.291015625,18.296875,2.8357421874999975
182,1.0,1,0.5,1,1,1,1,42,87,65.875,14.692153518119799,0.488037109375,0.99169921875,6.41796875,2.7002929687500004
183,1.0,1,0.5,0,1,1,1,42,152,92.375,32.637928472867266,0.335693359375,0.86669921875,8.4375,1.9670898437499997
184,1.0,1,1.0,1,1,1,1,51,83,70.625,9.339934421611321,0.49267578125,1.125,7.64453125,2.8193359375
185,0.75,1,0.0,0,0,0,0,109,200,147.875,34.39635700186867,0.493408203125,1.396484375,12.5546875,2.796875
186,1.0,1,0.75,1,1,1,1,67,185,109.75,38.35932090118385,0.360107421875,0.958984375,8.578125,2.277050781249999
187,1.0,1,0.5,0,1,1,1,59,108,79.625,14.831870246196196,0.376953125,1.04296875,9.1484375,2.2828124999999986
188,1.0,1,1.0,1,1,1,1,51,100,71.5,16.347782724271816,0.26904296875,0.93212890625,9.1171875,1.3357421874999993
189,1.0,1,0.875,0,1,1,1,64,116,97.25,16.345871038277526,0.361083984375,1.158203125,11.7109375,2.196972656249999
190,1.0,1,1.0,1,1,1,1,60,97,82.5,11.821590417536889,0.267578125,0.96630859375,9.390625,1.5232421874999984
191,1.0,1,1.0,1,1,1,1,73,148,104.25,22.01561945528674,0.2373046875,0.763671875,7.6328125,1.635986328125
192,1.0,1,1.0,1,1,1,1,38,62,52.875,8.866192813152667,0.260009765625,0.7724609375,7.73046875,1.5401367187499981
193,1.0,1,1.0,1,1,1,1,69,185,89.5,37.57326176950838,0.146484375,0.57568359375,5.1953125,0.8880371093749988
194,1.0,1,1.0,1,1,1,1,97,124,110.0,9.38083151964686,0.331787109375,1.087890625,11.6875,1.973876953125
195,1.0,1,0.125,0,0,0,1,50,119,75.5,23.275523624614763,0.38330078125,0.99462890625,11.09375,2.349609375
196,1.0,1,1.0,1,1,1,1,79,146,108.125,22.783971888149793,0.18603515625,0.6513671875,7.58203125,1.0318847656249968
197,1.0,1,0.5,0,0,1,1,62,130,91.75,19.746835189467703,0.46533203125,1.15234375,9.9140625,2.7079101562499988
198,1.0,1,1.0,1,1,1,1,53,96,73.125,16.274500760392005,0.30078125,1.01953125,10.703125,2.140332031249998
199,1.0,1,0.25,1,1,1,1,81,136,108.875,19.858483703445234,0.36767578125,1.017578125,8.9921875,2.3523437499999993
200,1.0,1,1.0,1,1,1,1,39,68,52.5,7.697402159170326,0.443115234375,1.2177734375,8.9296875,2.786328124999983
201,1.0,1,0.75,1,1,1,1,78,151,105.375,20.136642595030583,0.32275390625,0.86376953125,8.9609375,1.7414062499999998
202,1.0,1,0.625,1,1,1,1,65,170,137.875,32.21582491571495,0.341552734375,0.9384765625,9.2578125,2.215234374999998
203,1.0,1,0.875,1,1,1,1,51,177,92.375,37.669409007840834,0.3173828125,0.92431640625,8.5625,1.9393066406249964
204,1.0,1,0.75,0,1,1,1,52,110,80.125,21.647387255740586,0.3671875,0.9541015625,10.3984375,2.311132812499999
205,1.0,1,0.5,0,0,0,1,60,124,92.0,20.591260281974,0.370361328125,0.98095703125,11.2578125,2.107031249999995
206,0.875,1,0.875,1,1,1,1,81,200,112.5,36.238791370574155,0.42138671875,1.0263671875,8.3203125,2.5409179687499988
207,1.0,1,0.125,0,1,1,1,51,147,100.0,27.509089406957838,0.544921875,1.28125,9.8828125,3.3028320312499977
208,0.625,1,0.125,1,1,1,1,115,200,165.125,30.989665616137263,0.255859375,0.783203125,8.90625,1.5345214843749988
209,1.0,1,1.0,1,1,1,1,53,103,75.0,18.432308591166763,0.439453125,1.228515625,12.2890625,2.783203125
210,1.0,1,0.125,0,1,1,1,49,149,90.375,30.76498618559742,0.412353515625,1.1357421875,15.53125,2.2317382812499975
211,1.0,1,0.625,1,1,1,1,38,157,94.25,34.888214342382156,0.32421875,0.89306640625,9.453125,1.8769531249999991
212,1.0,1,0.75,1,1,1,1,49,126,77.25,23.736838458396267,0.382080078125,0.9677734375,9.1015625,2.4238281249999982
213,0.75,1,0.125,0,0,0,1,54,200,103.0,57.043842787806646,0.374755859375,0.89306640625,9.46875,2.2451171875
214,1.0,1,1.0,1,1,1,1,43,91,71.875,18.065419314258943,0.322509765625,0.87890625,9.3984375,2.3904296874999984
215,1.0,1,1.0,1,1,1,1,35,122,70.375,24.6218272067692,0.6015625,1.7294921875,15.265625,3.349609375
216,1.0,1,0.875,0,1,1,1,89,145,108.875,15.695839416864585,0.302734375,0.8818359375,9.0234375,1.931445312499997
217,1.0,1,0.125,0,0,0,1,66,133,94.5,18.953891421024867,0.38916015625,0.89892578125,6.07421875,2.489453125
218,1.0,1,0.875,1,1,1,1,107,154,126.375,13.655928199869829,0.46826171875,1.1826171875,9.4375,2.787988281249999
219,1.0,1,0.875,1,1,1,1,62,126,83.625,20.910150047285647,0.412841796875,1.1767578125,11.6640625,2.5937499999999982
