q_idx,tag_ok_ave,tag_ok_any,pass_rate,pass@1,pass@2,pass@4,pass@8,len_min,len_max,len_mean,len_std,entropy_mean,entropy_std,entropy_max,entropy_p95
26,1.0,1,0.75,1,1,1,1,77,124,96.125,15.161113910263982,0.369384765625,0.99365234375,11.0625,2.1220703125
27,1.0,1,0.875,1,1,1,1,71,106,91.75,10.413332799829265,0.3193359375,0.81201171875,6.05078125,1.8484374999999995
28,1.0,1,0.875,1,1,1,1,80,108,92.25,10.341058939973218,0.40380859375,1.0166015625,7.82421875,2.3348632812499996
29,0.875,1,0.125,0,1,1,1,88,200,123.0,32.85194058195041,0.3896484375,0.8994140625,8.1953125,2.3694335937499975
30,1.0,1,0.625,1,1,1,1,84,159,106.5,22.555487137279922,0.46044921875,1.1298828125,14.921875,2.7900390624999987
31,1.0,1,0.875,1,1,1,1,34,93,55.625,20.85028477023755,0.48974609375,1.52734375,20.015625,2.734375
32,1.0,1,1.0,1,1,1,1,70,87,75.875,4.648588495446763,0.27880859375,0.771484375,7.30859375,1.7597656249999956
33,1.0,1,0.375,1,1,1,1,104,160,120.0,16.881943016134134,0.387939453125,1.0244140625,9.3984375,2.466796875
34,1.0,1,0.75,1,1,1,1,53,101,74.0,17.449928366615147,0.4755859375,1.20703125,8.5,2.8953124999999993
35,1.0,1,1.0,1,1,1,1,63,115,87.0,15.016657417681207,0.28857421875,0.9130859375,8.921875,1.683398437499997
36,1.0,1,0.75,1,1,1,1,60,165,93.875,30.085035732071184,0.404052734375,1.1396484375,10.1953125,2.225097656249994
37,1.0,1,0.125,1,1,1,1,66,116,88.25,15.610493265749165,0.55419921875,1.2890625,15.15625,2.9375
38,1.0,1,0.75,1,1,1,1,92,155,113.0,19.862024066041204,0.37939453125,0.97412109375,8.8828125,2.5132812499999986
39,1.0,1,0.75,1,1,1,1,50,114,85.75,20.891086616066673,0.3564453125,0.8837890625,7.69140625,2.2112304687499997
40,1.0,1,1.0,1,1,1,1,54,74,66.5,6.2048368229954285,0.30078125,0.857421875,8.6640625,1.892578125
41,1.0,1,1.0,1,1,1,1,36,82,59.25,13.85415100249741,0.50830078125,1.1103515625,9.90625,2.892578125
42,0.75,1,0.75,1,1,1,1,82,200,118.75,47.33325997646898,0.308837890625,0.89794921875,7.0625,2.279296875
43,1.0,1,1.0,1,1,1,1,43,87,56.875,14.81078576578569,0.42138671875,1.2197265625,13.6484375,2.486328125
44,1.0,1,0.25,0,0,1,1,79,169,108.0,27.110883423451916,0.400146484375,0.98193359375,8.625,2.4421874999999993
45,1.0,1,0.625,0,1,1,1,56,129,100.375,19.441820259430443,0.3427734375,0.90966796875,8.65625,2.1445312499999973
46,0.75,1,0.0,0,0,0,0,83,196,140.25,40.05230954639195,0.389404296875,1.029296875,9.890625,2.23681640625
47,1.0,1,0.25,0,0,1,1,33,118,72.25,24.508926945094924,0.303466796875,0.88037109375,13.2109375,1.62548828125
48,1.0,1,0.125,0,0,1,1,79,144,107.375,22.377094874000065,0.41455078125,1.0859375,12.4921875,2.3289062499999984
49,1.0,1,0.75,0,1,1,1,25,97,75.625,21.10650077582734,0.255859375,0.890625,8.203125,1.616015624999998
50,1.0,1,0.375,0,1,1,1,61,138,86.75,21.370248009791556,0.352294921875,1.033203125,9.8203125,2.004638671874999
51,1.0,1,1.0,1,1,1,1,40,84,60.25,16.931848688197046,0.45947265625,0.98388671875,6.5078125,2.571777343749993
52,1.0,1,1.0,1,1,1,1,45,78,66.125,10.552695153371957,0.367431640625,0.91162109375,6.7578125,2.5185546875000013
53,1.0,1,1.0,1,1,1,1,57,107,77.0,16.963195453687373,0.31005859375,0.85791015625,7.32421875,1.9244140625
54,1.0,1,0.625,1,1,1,1,91,134,106.5,14.265342617687105,0.52099609375,1.3056640625,13.0703125,3.18994140625
55,1.0,1,0.625,0,1,1,1,88,147,107.0,18.145247311624054,0.31884765625,0.98388671875,9.328125,2.3082031249999932
56,0.875,1,0.625,0,0,1,1,95,200,126.75,30.123703291594147,0.440185546875,1.044921875,7.64453125,2.666015625
57,1.0,1,0.875,1,1,1,1,42,81,53.25,12.316147936753602,0.48828125,1.1201171875,11.9765625,2.93359375
58,1.0,1,0.5,1,1,1,1,67,165,93.25,31.499007920885383,0.447265625,1.048828125,7.671875,2.698632812499999
59,1.0,1,1.0,1,1,1,1,67,144,108.0,20.161845153655953,0.344482421875,0.89453125,8.421875,2.0625
60,1.0,1,1.0,1,1,1,1,50,91,71.875,13.195051155641648,0.383056640625,0.95263671875,8.125,2.4017578124999988
61,0.875,1,0.875,1,1,1,1,34,78,51.375,16.582652833608982,0.39453125,1.001953125,7.29296875,2.7225585937499988
62,1.0,1,0.75,1,1,1,1,25,173,118.25,46.794096849923285,0.330078125,0.93505859375,13.75,1.8288085937499998
63,1.0,1,0.5,0,0,1,1,61,149,96.5,27.83433131943356,0.53125,1.14453125,8.8984375,2.9289062499999976
64,1.0,1,0.625,0,1,1,1,56,121,88.125,17.178747771592665,0.330078125,0.822265625,8.3203125,1.918994140625
65,1.0,1,1.0,1,1,1,1,75,135,94.0,18.193405398660254,0.39501953125,0.90673828125,7.43359375,2.388671875
66,1.0,1,0.25,0,1,1,1,54,164,103.125,36.02234549553929,0.5166015625,1.197265625,11.703125,3.218847656249998
67,1.0,1,0.375,1,1,1,1,44,98,70.25,17.99131735032207,0.4267578125,1.236328125,12.796875,2.8183593749999982
68,0.875,1,0.25,0,1,1,1,53,195,102.5,42.46174749112429,0.483642578125,1.2666015625,10.6640625,3.0546875
69,0.875,1,0.375,0,1,1,1,87,200,127.5,31.7214438511238,0.45849609375,1.0615234375,10.3125,2.5769531249999984
70,0.875,1,0.25,0,0,0,1,71,200,104.125,40.38080453631403,0.408203125,1.0498046875,8.4140625,2.552734375
71,1.0,1,1.0,1,1,1,1,93,172,132.75,25.926579026165406,0.281005859375,0.86865234375,10.0546875,1.7939453125
72,1.0,1,1.0,1,1,1,1,35,66,44.75,9.229707470987366,0.4365234375,1.197265625,8.515625,2.44873046875
73,1.0,1,0.25,0,0,0,1,60,128,94.125,23.029532670030452,0.6259765625,1.34765625,11.328125,3.464062499999997
74,0.875,1,0.125,0,0,0,1,59,135,87.5,22.616365755797283,0.375,0.92578125,8.734375,2.09931640625
75,1.0,1,0.0,0,0,0,0,61,117,95.25,19.3180614969515,0.376953125,0.93115234375,7.25390625,2.2744140624999987
76,1.0,1,0.0,0,0,0,0,79,176,120.375,30.76904897782835,0.4755859375,1.1201171875,9.890625,2.8558593749999996
77,1.0,1,0.625,1,1,1,1,41,95,62.25,19.011509671775148,0.4716796875,1.12890625,10.4375,2.578906249999997
78,1.0,1,1.0,1,1,1,1,95,156,111.125,18.797855595785386,0.2919921875,0.87255859375,7.63671875,1.9320800781249985
79,1.0,1,1.0,1,1,1,1,41,74,53.75,10.697546447667333,0.48681640625,1.4365234375,9.5078125,3.15087890625
80,1.0,1,0.25,0,0,1,1,91,164,121.375,26.7485396797657,0.409423828125,1.1748046875,12.0625,2.617187499999998
81,0.875,1,0.375,1,1,1,1,90,200,131.75,35.71326784263798,0.441650390625,1.0615234375,11.5390625,2.407128906249999
82,1.0,1,1.0,1,1,1,1,84,176,118.125,26.694744332920667,0.560546875,1.33984375,12.828125,3.01513671875
83,1.0,1,0.875,0,1,1,1,88,180,112.625,28.21762525443982,0.33251953125,1.0048828125,11.3984375,1.9355468749999887
84,1.0,1,1.0,1,1,1,1,61,82,70.75,6.995534289816611,0.360107421875,1.001953125,11.2734375,2.25390625
85,1.0,1,1.0,1,1,1,1,54,62,58.375,2.7357585785299112,0.367431640625,1.1162109375,11.5703125,2.1640624999999973
86,1.0,1,0.5,1,1,1,1,63,147,114.375,29.223011052935664,0.3955078125,1.201171875,15.109375,2.1550781249999993
87,1.0,1,0.625,1,1,1,1,85,145,117.75,23.726303968380748,0.4921875,1.2578125,13.7265625,3.0315429687499966
88,1.0,1,0.75,1,1,1,1,35,66,50.5,11.937336386313323,0.5947265625,1.4248046875,9.2578125,3.788671874999995
89,1.0,1,1.0,1,1,1,1,60,151,101.0,23.616731357239086,0.392578125,1.0576171875,9.59375,2.32763671875
90,1.0,1,0.625,1,1,1,1,45,127,86.625,29.912110841597254,0.4150390625,1.16015625,11.859375,2.4019531249999977
91,1.0,1,1.0,1,1,1,1,76,128,109.375,17.160547048389805,0.2484130859375,0.7822265625,6.8828125,1.718945312499999
92,1.0,1,0.75,0,1,1,1,69,184,123.75,32.58738252759801,0.435302734375,1.0927734375,8.0859375,2.6484375
93,0.875,1,0.375,0,0,1,1,70,192,114.25,40.195615432531945,0.6328125,1.3447265625,10.40625,3.5746093749999988
94,1.0,1,0.125,0,1,1,1,39,128,76.375,26.69708551508947,0.3701171875,0.83935546875,7.8203125,2.00390625
95,1.0,1,1.0,1,1,1,1,40,110,73.5,19.912307751739878,0.250732421875,0.9052734375,7.0078125,1.3677734374999866
96,1.0,1,1.0,1,1,1,1,46,93,59.0,13.92838827718412,0.365478515625,1.017578125,10.265625,2.34521484375
97,0.125,1,0.125,0,0,0,1,182,200,195.875,6.253748875674495,0.373779296875,1.0595703125,12.6171875,2.304687499999993
98,1.0,1,0.875,1,1,1,1,78,102,89.625,9.590848502609141,0.44873046875,1.1533203125,11.6484375,2.6633789062499975
99,1.0,1,1.0,1,1,1,1,43,61,49.0,6.576473218982953,0.3759765625,0.9853515625,7.2890625,2.587890625
100,1.0,1,0.125,0,0,1,1,83,165,121.875,25.226164492447122,0.447998046875,1.2451171875,13.3671875,2.8837890624999996
101,1.0,1,1.0,1,1,1,1,59,95,68.875,11.910473332323951,0.417236328125,1.1103515625,8.96875,2.7949218749999973
102,1.0,1,1.0,1,1,1,1,39,67,59.875,8.115378919064716,0.37548828125,0.96240234375,7.6953125,2.3944335937500005
103,1.0,1,0.0,0,0,0,0,54,115,74.25,17.704166176355216,0.6328125,1.5029296875,9.65625,4.1640625
104,0.875,1,0.625,1,1,1,1,45,91,63.75,15.417117110536587,0.38818359375,0.96435546875,8.0625,2.14501953125
105,0.625,1,0.125,0,0,0,1,107,200,169.625,29.945523455100933,0.393310546875,1.1376953125,12.0625,2.435546875
106,1.0,1,0.375,0,1,1,1,43,82,68.0,10.700467279516348,0.3984375,1.16796875,11.2890625,2.728515625
107,1.0,1,1.0,1,1,1,1,52,120,92.5,23.76446927663229,0.342529296875,0.97216796875,7.5234375,2.5486328125
108,0.875,1,0.5,0,1,1,1,69,200,135.375,41.80292304372985,0.389892578125,1.0234375,8.875,2.41845703125
109,1.0,1,1.0,1,1,1,1,66,74,70.5,2.598076211353316,0.461669921875,1.0498046875,6.27734375,2.6917968750000014
110,1.0,1,0.0,0,0,0,0,93,119,101.75,8.98262211161084,0.35205078125,0.96044921875,9.3515625,2.029296875
111,1.0,1,0.625,1,1,1,1,58,110,86.125,18.40813339260665,0.411376953125,1.09375,10.40625,2.817968749999995
112,1.0,1,0.25,0,0,1,1,40,90,68.0,16.80029761641144,0.51220703125,1.1240234375,12.6015625,3.0546875
113,1.0,1,0.875,1,1,1,1,35,101,63.0,17.05872210923198,0.43408203125,1.20703125,14.5234375,2.5339843749999997
114,1.0,1,0.375,0,1,1,1,56,108,69.375,16.657862257804872,0.5576171875,1.345703125,9.9921875,3.1357421875
115,1.0,1,0.875,1,1,1,1,112,180,145.75,19.25973779676141,0.2216796875,0.81005859375,8.2890625,1.3526367187499955
116,1.0,1,1.0,1,1,1,1,55,142,81.125,25.531536871093365,0.33203125,1.08984375,10.890625,1.9059082031249994
117,1.0,1,0.375,0,1,1,1,42,97,72.625,19.247970672255295,0.49462890625,1.1552734375,9.4921875,3.12109375
118,1.0,1,0.875,1,1,1,1,45,51,47.875,2.521780125229002,0.38037109375,1.0322265625,11.7109375,2.094531249999992
119,1.0,1,0.0,0,0,0,0,75,169,102.875,27.56554688374602,0.483642578125,1.1171875,11.765625,2.7612304687499973
120,1.0,1,0.125,0,1,1,1,39,155,88.875,37.11616056382987,0.619140625,1.212890625,8.890625,3.042187499999999
121,1.0,1,1.0,1,1,1,1,53,127,81.25,26.3426934841523,0.38232421875,0.95751953125,11.78125,2.2373046875
122,1.0,1,0.875,1,1,1,1,36,60,49.0,9.513148795220223,0.473388671875,1.2548828125,9.21875,2.942675781249996
123,1.0,1,0.625,0,1,1,1,65,118,85.125,17.87762218529075,0.331298828125,1.0126953125,11.140625,2.216796875
124,1.0,1,0.75,1,1,1,1,61,91,76.375,10.582267006648433,0.27392578125,0.787109375,7.87890625,1.5711914062500003
125,0.875,1,0.25,0,0,1,1,81,200,107.125,37.988279442480675,0.2015380859375,0.8017578125,10.0234375,1.1093749999999991
126,0.75,1,0.125,0,0,1,1,76,200,132.125,42.77101091861169,0.496826171875,1.0810546875,7.98046875,2.605078124999997
127,1.0,1,0.75,1,1,1,1,52,149,77.875,29.421240201595854,0.54345703125,1.283203125,12.3203125,2.7511718750000016
128,1.0,1,0.875,1,1,1,1,58,98,68.25,14.703315952532613,0.324462890625,0.947265625,7.6796875,1.8529785156249932
129,1.0,1,1.0,1,1,1,1,60,136,72.375,24.232919242220902,0.310791015625,1.04296875,12.6875,1.9071289062499985
130,1.0,1,1.0,1,1,1,1,41,93,67.25,17.675901674313533,0.372802734375,1.0078125,9.703125,2.316406250000001
131,1.0,1,0.75,1,1,1,1,77,158,95.0,24.859605789312106,0.28173828125,0.7353515625,5.765625,1.6746093749999997
132,0.875,1,0.0,0,0,0,0,38,200,109.25,44.8964085423322,0.494873046875,1.314453125,10.0546875,3.3676757812499982
133,0.125,1,0.0,0,0,0,0,113,200,189.125,28.772545507827424,0.348876953125,0.94921875,9.4453125,2.0300781249999984
134,1.0,1,1.0,1,1,1,1,34,113,48.0,24.899799195977465,0.3857421875,1.1962890625,8.7421875,2.03564453125
135,1.0,1,0.375,1,1,1,1,51,133,82.0,26.556543449779003,0.5517578125,1.2919921875,8.6875,3.529296875
136,0.625,1,0.25,1,1,1,1,39,200,144.25,54.96987811520051,0.403076171875,0.94921875,8.546875,2.2327148437499997
137,0.875,1,0.25,0,0,1,1,89,200,136.5,37.51333096380539,0.383544921875,0.99267578125,8.96875,2.2822265625
138,1.0,1,1.0,1,1,1,1,46,64,53.125,5.18260311040697,0.466064453125,1.2578125,12.3125,2.76953125
139,1.0,1,0.75,1,1,1,1,42,107,69.75,18.18481509391833,0.481201171875,1.22265625,8.796875,2.8613281249999964
140,1.0,1,0.75,0,1,1,1,123,175,148.75,17.92170471802278,0.31103515625,0.8720703125,8.546875,1.7275390625
141,1.0,1,1.0,1,1,1,1,44,77,59.75,9.377499666755526,0.5927734375,1.3232421875,11.125,3.168945312499999
142,1.0,1,1.0,1,1,1,1,41,89,67.0,16.09347693943108,0.37890625,0.99560546875,8.8203125,2.462890625
143,1.0,1,0.625,0,0,1,1,64,120,85.5,16.80029761641144,0.4111328125,1.033203125,7.64453125,2.47236328125
144,1.0,1,1.0,1,1,1,1,28,95,63.25,22.055328154439234,0.323974609375,1.0078125,8.25,1.794531249999999
145,1.0,1,1.0,1,1,1,1,43,107,87.375,20.030835604137938,0.2474365234375,0.85400390625,7.22265625,1.4687499999999911
146,1.0,1,0.0,0,0,0,0,78,161,119.5,25.826343140289914,0.48486328125,1.0712890625,10.390625,2.70869140625
147,1.0,1,1.0,1,1,1,1,45,114,69.0,23.90083680543424,0.31787109375,1.025390625,12.6796875,1.871826171875
148,1.0,1,0.5,1,1,1,1,72,136,90.125,18.691157668801576,0.2763671875,0.8193359375,6.765625,1.6097656249999983
149,0.875,1,0.375,1,1,1,1,84,200,126.0,38.749193539995126,0.2276611328125,0.72265625,6.59375,1.5287597656249983
150,1.0,1,1.0,1,1,1,1,62,95,78.625,12.815396014169831,0.233154296875,0.697265625,6.19921875,1.6093749999999998
151,1.0,1,0.625,0,1,1,1,41,86,62.25,14.042346669983617,0.4140625,0.91162109375,5.35546875,2.5136718749999947
152,1.0,1,0.625,0,1,1,1,47,134,81.75,24.747474618635334,0.364013671875,1.064453125,11.25,2.4052734374999987
153,1.0,1,0.75,1,1,1,1,50,119,73.5,20.266968199511243,0.405517578125,1.0322265625,8.453125,2.385058593750001
154,0.875,1,0.5,0,1,1,1,95,189,132.875,29.683486570819134,0.41943359375,1.103515625,9.703125,2.44677734375
155,1.0,1,0.875,1,1,1,1,37,72,52.375,12.902882429906892,0.386962890625,1.1259765625,8.8359375,2.17138671875
156,1.0,1,0.25,0,0,1,1,99,159,123.125,18.367345344387687,0.3271484375,0.88232421875,7.83203125,2.0859375
157,1.0,1,1.0,1,1,1,1,61,165,82.375,33.5631401242494,0.369140625,1.2939453125,11.828125,1.862548828125
158,1.0,1,0.75,1,1,1,1,81,179,106.125,28.872294245521953,0.3388671875,0.8369140625,6.1953125,2.232421875
159,1.0,1,1.0,1,1,1,1,36,80,59.0,16.740669042783207,0.281005859375,0.90087890625,11.0390625,2.2907226562499963
160,1.0,1,1.0,1,1,1,1,32,77,65.125,13.36448184554867,0.287109375,0.89453125,9.40625,1.88818359375
161,1.0,1,1.0,1,1,1,1,57,98,72.375,13.199786930098531,0.395263671875,1.0859375,10.765625,2.542578124999999
162,1.0,1,0.75,0,0,1,1,35,141,73.5,32.225766088644036,0.64990234375,1.384765625,9.734375,3.3384765625000012
163,1.0,1,1.0,1,1,1,1,102,125,111.375,7.192661190407901,0.2587890625,0.81591796875,7.8125,1.6689453125
164,1.0,1,1.0,1,1,1,1,45,72,67.0,8.54400374531753,0.25244140625,0.7255859375,6.82421875,1.62060546875
165,1.0,1,1.0,1,1,1,1,24,86,61.0,18.688231591030757,0.350341796875,0.85791015625,6.25390625,2.177734375
166,1.0,1,1.0,1,1,1,1,46,142,104.625,26.8883687679264,0.337890625,0.93408203125,7.79296875,1.9966796875
167,1.0,1,0.125,0,0,1,1,55,141,90.625,27.276076972321366,0.376708984375,1.0341796875,10.96875,1.95556640625
168,1.0,1,1.0,1,1,1,1,59,83,67.5,6.708203932499369,0.38671875,0.95166015625,8.578125,2.350488281249998
169,1.0,1,0.0,0,0,0,0,63,157,101.875,30.710085883956754,0.7802734375,1.5947265625,11.0703125,4.2841796875
170,1.0,1,1.0,1,1,1,1,35,65,51.125,8.78119439484174,0.51513671875,1.0576171875,7.8359375,2.89794921875
171,1.0,1,0.625,0,1,1,1,52,90,65.75,15.449514555480375,0.360595703125,1.03515625,9.125,1.998046875
172,1.0,1,1.0,1,1,1,1,78,108,86.625,9.707439157676962,0.28564453125,1.04296875,9.015625,1.7273437499999997
173,1.0,1,0.375,1,1,1,1,61,123,90.5,21.15419580130618,0.50048828125,1.13671875,10.2734375,2.67109375
174,1.0,1,0.0,0,0,0,0,96,168,131.875,21.49091377768754,0.356201171875,0.82861328125,5.9296875,2.068359375
175,1.0,1,0.75,1,1,1,1,59,136,97.0,27.477263328068172,0.55859375,1.32421875,9.8125,3.4728515624999927
176,1.0,1,0.125,0,0,1,1,47,115,77.125,21.871428279835772,0.33544921875,0.884765625,8.9140625,2.1328125
177,1.0,1,0.0,0,0,0,0,55,87,68.25,9.161741100904347,0.367919921875,0.927734375,6.44140625,2.486328125
178,1.0,1,1.0,1,1,1,1,44,78,60.75,16.02927010191044,0.27685546875,0.796875,6.59375,1.865234375
179,1.0,1,0.125,0,1,1,1,84,151,111.375,19.84274111608575,0.27392578125,0.771484375,7.6953125,1.7076171875
180,1.0,1,1.0,1,1,1,1,49,96,63.25,13.188536689109979,0.325439453125,0.95263671875,8.2578125,1.8566406249999985
181,1.0,1,0.0,0,0,0,0,62,141,92.5,26.139051245215462,0.44775390625,1.181640625,10.0625,2.664648437499999
182,1.0,1,0.625,1,1,1,1,41,87,67.0,14.017845768876187,0.4931640625,1.087890625,10.015625,2.7001953125
183,1.0,1,0.5,0,0,1,1,56,117,87.25,16.953981833185974,0.338134765625,0.947265625,9.296875,1.922119140625
184,1.0,1,1.0,1,1,1,1,51,94,71.25,12.86225096940656,0.66796875,1.6240234375,17.296875,3.8488281249999954
185,0.75,1,0.0,0,0,0,0,105,200,145.875,36.15742489448053,0.459716796875,1.2685546875,10.4453125,2.8287109375000017
186,1.0,1,0.0,0,0,0,0,50,170,89.5,36.881567211820055,0.41259765625,1.017578125,8.3046875,2.4285156249999984
187,1.0,1,0.375,1,1,1,1,24,90,71.125,20.847286993755326,0.424560546875,0.9873046875,6.6796875,2.50859375
188,1.0,1,1.0,1,1,1,1,40,103,60.625,19.6210187044404,0.30078125,1.0439453125,12.0,1.4743164062499954
189,1.0,1,0.875,1,1,1,1,88,137,116.375,16.984827788352757,0.298583984375,1.06640625,11.7109375,1.7080078125
190,1.0,1,1.0,1,1,1,1,66,111,84.375,15.61199458749586,0.37109375,1.09375,9.734375,2.19921875
191,1.0,1,1.0,1,1,1,1,69,127,94.625,17.506695147857005,0.2454833984375,0.81005859375,6.8359375,1.9736328125
192,1.0,1,1.0,1,1,1,1,35,89,58.625,14.611104509926689,0.327880859375,0.92919921875,9.1875,1.7396484374999985
193,1.0,1,1.0,1,1,1,1,69,187,104.5,43.666348599350506,0.13232421875,0.489013671875,5.24609375,0.7963623046874982
194,1.0,1,0.625,1,1,1,1,74,118,106.5,13.294735800308331,0.40185546875,1.1435546875,11.7421875,2.3980468749999986
195,1.0,1,0.25,0,0,1,1,45,72,58.75,8.78564169540279,0.40771484375,1.08203125,12.0546875,2.341796875
196,1.0,1,1.0,1,1,1,1,72,136,107.875,22.279124197328763,0.158935546875,0.53466796875,4.49609375,1.068115234375
197,1.0,1,0.75,0,1,1,1,65,158,102.25,27.927361135631845,0.46044921875,1.0908203125,8.09375,2.7629882812499993
198,1.0,1,1.0,1,1,1,1,58,115,91.875,17.884612799834386,0.26953125,0.82763671875,7.765625,2.0988281249999994
199,1.0,1,0.125,0,0,1,1,60,179,111.75,37.2818655649097,0.395751953125,0.92431640625,7.078125,2.5076171874999997
200,1.0,1,1.0,1,1,1,1,48,72,62.375,9.512327528002807,0.26708984375,0.82666015625,7.76953125,1.7331054687499983
201,1.0,1,0.875,1,1,1,1,97,163,131.5,20.96425529323663,0.303955078125,0.84814453125,11.40625,1.749511718749997
202,1.0,1,0.625,0,1,1,1,98,166,130.5,20.74246851269154,0.393310546875,1.0,8.5,2.367187499999993
203,1.0,1,1.0,1,1,1,1,54,99,78.375,12.999399024570328,0.318359375,0.90185546875,5.6953125,1.9699707031250009
204,1.0,1,0.75,1,1,1,1,38,119,76.875,27.282950262022617,0.396240234375,0.96826171875,9.4296875,2.578125
205,1.0,1,0.625,1,1,1,1,41,111,77.125,20.648471493066985,0.460205078125,1.0771484375,12.390625,2.580957031249998
206,1.0,1,0.375,0,0,1,1,74,161,112.625,31.12851385787635,0.42626953125,1.08984375,10.21875,2.537402343749997
207,1.0,1,0.375,1,1,1,1,78,142,106.125,23.159433822958626,0.420654296875,1.099609375,13.2890625,2.384765625
208,0.75,1,0.0,0,0,0,0,96,200,146.375,34.369090401114775,0.299560546875,0.87890625,10.1171875,1.740039062499993
209,1.0,1,0.875,1,1,1,1,39,136,83.625,26.906957743304982,0.417236328125,1.05859375,7.3515625,2.503320312500002
210,1.0,1,0.0,0,0,0,0,77,109,90.875,10.856305771301765,0.38427734375,1.02734375,8.171875,2.3730468749999982
211,1.0,1,0.625,1,1,1,1,56,109,75.125,18.182666883600987,0.412841796875,0.98828125,7.37109375,2.548828125
212,1.0,1,0.75,1,1,1,1,43,114,67.0,22.64950330581225,0.44921875,1.0595703125,9.8515625,2.5744140625000003
213,1.0,1,0.0,0,0,0,0,25,136,73.75,37.79467555092913,0.5361328125,1.07421875,7.28515625,2.81171875
214,1.0,1,0.875,1,1,1,1,57,117,80.125,20.300477211139643,0.358154296875,0.96923828125,8.4140625,2.19091796875
215,1.0,1,1.0,1,1,1,1,35,93,61.5,18.110770276274835,0.58154296875,1.6005859375,16.53125,3.5625
216,1.0,1,0.875,1,1,1,1,91,114,103.25,8.540345426269361,0.24462890625,0.837890625,10.8828125,1.3397460937499999
217,1.0,1,0.0,0,0,0,0,43,99,67.5,16.61324772583615,0.53369140625,1.125,9.765625,2.9776367187499986
218,1.0,1,0.5,0,0,1,1,66,161,116.125,25.929893462951213,0.417724609375,1.119140625,12.46875,2.65234375
219,0.875,1,0.875,1,1,1,1,65,200,105.0,42.78434293056281,0.415771484375,1.1767578125,10.3515625,2.5775390624999983
